
|       Host |       Time |     Offset |        Seq |    latency 
-191
| nfvha-comp-07.oot.lab.eng.bo| 1730367303059 |      10875 |       1636 |       0.71
| nfvha-comp-07.oot.lab.eng.bo| 1730367993217 |      10876 |       1637 |       0.77
| nfvha-comp-07.oot.lab.eng.bo| 1730368313304 |      10877 |       1638 |       0.74
| nfvha-comp-07.oot.lab.eng.bo| 1730368663402 |      10878 |       1639 |       0.76
| nfvha-comp-07.oot.lab.eng.bo| 1730368773290 |      10879 |       1640 |       0.56
| nfvha-comp-07.oot.lab.eng.bo| 1730368973768 |      10880 |       1641 |       0.93
| nfvha-comp-07.oot.lab.eng.bo| 1730369563605 |      10881 |       1642 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730369813768 |      10882 |       1643 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730370233845 |      10883 |       1644 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730370813879 |      10884 |       1645 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730371574043 |      10885 |       1646 |       0.72
| nfvha-comp-07.oot.lab.eng.bo| 1730371724155 |      10886 |       1647 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730371974047 |      10887 |       1648 |       0.52
| nfvha-comp-07.oot.lab.eng.bo| 1730372394288 |      10888 |       1649 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730373064376 |      10889 |       1650 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730373114451 |      10890 |       1651 |       0.59
| nfvha-comp-07.oot.lab.eng.bo| 1730373204736 |      10891 |       1652 |       0.72
| nfvha-comp-07.oot.lab.eng.bo| 1730373434854 |      10892 |       1653 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730374415085 |      10893 |       1654 |       0.79
| nfvha-comp-07.oot.lab.eng.bo| 1730375264998 |      10894 |       1655 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730375825467 |      10895 |       1656 |       0.98
| nfvha-comp-07.oot.lab.eng.bo| 1730375925390 |      10896 |       1657 |       0.76
| nfvha-comp-07.oot.lab.eng.bo| 1730375975331 |      10897 |       1658 |       0.57
| nfvha-comp-07.oot.lab.eng.bo| 1730376835460 |      10898 |       1659 |       0.60
| nfvha-comp-07.oot.lab.eng.bo| 1730377255607 |      10899 |       1660 |       0.61
| nfvha-comp-07.oot.lab.eng.bo| 1730377515767 |      10900 |       1661 |       0.66
| nfvha-comp-07.oot.lab.eng.bo| 1730377965894 |      10901 |       1662 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730378285980 |      10902 |       1663 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730379236079 |      10903 |       1664 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730379997194 |      10904 |       1665 |       1.68
| nfvha-comp-07.oot.lab.eng.bo| 1730380406456 |      10905 |       1666 |       0.81
| nfvha-comp-07.oot.lab.eng.bo| 1730381216495 |      10906 |       1667 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730382096719 |      10907 |       1668 |       0.81
| nfvha-comp-07.oot.lab.eng.bo| 1730382686724 |      10908 |       1669 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730383636800 |      10909 |       1670 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730384277047 |      10910 |       1671 |       0.81
| nfvha-comp-07.oot.lab.eng.bo| 1730384457244 |      10911 |       1672 |       0.88
| nfvha-comp-07.oot.lab.eng.bo| 1730385447155 |      10912 |       1673 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730385877202 |      10913 |       1674 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730386617545 |      10914 |       1675 |       0.87
| nfvha-comp-07.oot.lab.eng.bo| 1730387247405 |      10915 |       1676 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730387617666 |      10916 |       1677 |       0.77
| nfvha-comp-07.oot.lab.eng.bo| 1730387717870 |      10917 |       1678 |       0.80
| nfvha-comp-07.oot.lab.eng.bo| 1730388538107 |      10918 |       1679 |       0.87
| nfvha-comp-07.oot.lab.eng.bo| 1730388668054 |      10919 |       1680 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730389328224 |      10920 |       1681 |       0.71
| nfvha-comp-07.oot.lab.eng.bo| 1730389708525 |      10921 |       1682 |       0.89
| nfvha-comp-07.oot.lab.eng.bo| 1730390428429 |      10922 |       1683 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730391278395 |      10923 |       1684 |       0.55
| nfvha-comp-07.oot.lab.eng.bo| 1730392078618 |      10924 |       1685 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730392858602 |      10925 |       1686 |       0.53
| nfvha-comp-07.oot.lab.eng.bo| 1730393508773 |      10926 |       1687 |       0.60
| nfvha-comp-07.oot.lab.eng.bo| 1730394019199 |      10927 |       1688 |       0.87
| nfvha-comp-07.oot.lab.eng.bo| 1730394899036 |      10928 |       1689 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730395729311 |      10929 |       1690 |       0.82
| nfvha-comp-07.oot.lab.eng.bo| 1730395859353 |      10930 |       1691 |       0.72
| nfvha-comp-07.oot.lab.eng.bo| 1730396819503 |      10931 |       1692 |       0.80
| nfvha-comp-07.oot.lab.eng.bo| 1730397399556 |      10932 |       1693 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730397940328 |      10933 |       1694 |       1.39
| nfvha-comp-07.oot.lab.eng.bo| 1730398039627 |      10934 |       1695 |       0.56
| nfvha-comp-07.oot.lab.eng.bo| 1730399009799 |      10935 |       1696 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730399889892 |      10936 |       1697 |       0.66
| nfvha-comp-07.oot.lab.eng.bo| 1730400810047 |      10937 |       1698 |       0.72
| nfvha-comp-07.oot.lab.eng.bo| 1730401460314 |      10938 |       1699 |       0.87
| nfvha-comp-07.oot.lab.eng.bo| 1730402050402 |      10939 |       1700 |       0.79
| nfvha-comp-07.oot.lab.eng.bo| 1730402310354 |      10940 |       1701 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730402530614 |      10941 |       1702 |       0.76
| nfvha-comp-07.oot.lab.eng.bo| 1730403200547 |      10942 |       1703 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730404090735 |      10943 |       1704 |       0.66
| nfvha-comp-07.oot.lab.eng.bo| 1730404451048 |      10944 |       1705 |       0.79
| nfvha-comp-07.oot.lab.eng.bo| 1730404960973 |      10945 |       1706 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730405821110 |      10946 |       1707 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730406161270 |      10947 |       1708 |       0.72
| nfvha-comp-07.oot.lab.eng.bo| 1730406671299 |      10948 |       1709 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730406861607 |      10949 |       1710 |       0.80
| nfvha-comp-07.oot.lab.eng.bo| 1730407081713 |      10950 |       1711 |       0.78
| nfvha-comp-07.oot.lab.eng.bo| 1730407481791 |      10951 |       1712 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730408032407 |      10952 |       1713 |       1.25
| nfvha-comp-07.oot.lab.eng.bo| 1730408061999 |      10953 |       1714 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730408492234 |      10954 |       1715 |       0.81
| nfvha-comp-07.oot.lab.eng.bo| 1730409122284 |      10955 |       1716 |       0.71
| nfvha-comp-07.oot.lab.eng.bo| 1730409452523 |      10956 |       1717 |       0.82
| nfvha-comp-07.oot.lab.eng.bo| 1730410392469 |      10957 |       1718 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730411023053 |      10958 |       1719 |       1.12
| nfvha-comp-07.oot.lab.eng.bo| 1730411252769 |      10959 |       1720 |       0.71
| nfvha-comp-07.oot.lab.eng.bo| 1730412132870 |      10960 |       1721 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730412302852 |      10961 |       1722 |       0.59
| nfvha-comp-07.oot.lab.eng.bo| 1730412493052 |      10962 |       1723 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730413373294 |      10963 |       1724 |       0.75
| nfvha-comp-07.oot.lab.eng.bo| 1730414093377 |      10964 |       1725 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730414443448 |      10965 |       1726 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730415353456 |      10966 |       1727 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730415373594 |      10967 |       1728 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730415783751 |      10968 |       1729 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730416433934 |      10969 |       1730 |       0.76
| nfvha-comp-07.oot.lab.eng.bo| 1730416794051 |      10970 |       1731 |       0.75
| nfvha-comp-07.oot.lab.eng.bo| 1730417024412 |      10971 |       1732 |       0.98
| nfvha-comp-07.oot.lab.eng.bo| 1730417194175 |      10972 |       1733 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730417564329 |      10973 |       1734 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730418554425 |      10974 |       1735 |       0.66
| nfvha-comp-07.oot.lab.eng.bo| 1730418674507 |      10975 |       1736 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730419344705 |      10976 |       1737 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730419644759 |      10977 |       1738 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730419785145 |      10978 |       1739 |       0.89
| nfvha-comp-07.oot.lab.eng.bo| 1730420035110 |      10979 |       1740 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730420605302 |      10980 |       1741 |       0.81
| nfvha-comp-07.oot.lab.eng.bo| 1730420735526 |      10981 |       1742 |       0.88
| nfvha-comp-07.oot.lab.eng.bo| 1730421075575 |      10982 |       1743 |       0.80
| nfvha-comp-07.oot.lab.eng.bo| 1730422015916 |      10983 |       1744 |       0.95
| nfvha-comp-07.oot.lab.eng.bo| 1730422255683 |      10984 |       1745 |       0.60
| nfvha-comp-07.oot.lab.eng.bo| 1730423195781 |      10985 |       1746 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730424096074 |      10986 |       1747 |       0.86
| nfvha-comp-07.oot.lab.eng.bo| 1730424726616 |      10987 |       1748 |       1.30
| nfvha-comp-07.oot.lab.eng.bo| 1730425406034 |      10988 |       1749 |       0.60
| nfvha-comp-07.oot.lab.eng.bo| 1730425616147 |      10989 |       1750 |       0.59
| nfvha-comp-07.oot.lab.eng.bo| 1730425906419 |      10990 |       1751 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730426136493 |      10991 |       1752 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730426456580 |      10992 |       1753 |       0.61
| nfvha-comp-07.oot.lab.eng.bo| 1730426976752 |      10993 |       1754 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730427017116 |      10994 |       1755 |       0.92
| nfvha-comp-07.oot.lab.eng.bo| 1730427027278 |      10995 |       1756 |       0.94
| nfvha-comp-07.oot.lab.eng.bo| 1730427387180 |      10996 |       1757 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730427467379 |      10997 |       1758 |       0.81
| nfvha-comp-07.oot.lab.eng.bo| 1730428437267 |      10998 |       1759 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730429227390 |      10999 |       1760 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730429867550 |      11000 |       1761 |       0.71
| nfvha-comp-07.oot.lab.eng.bo| 1730430027766 |      11001 |       1762 |       0.78
| nfvha-comp-07.oot.lab.eng.bo| 1730430607742 |      11002 |       1763 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730431567893 |      11003 |       1764 |       0.74
| nfvha-comp-07.oot.lab.eng.bo| 1730432397942 |      11004 |       1765 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730433008059 |      11005 |       1766 |       0.71
| nfvha-comp-07.oot.lab.eng.bo| 1730433198286 |      11006 |       1767 |       0.80
| nfvha-comp-07.oot.lab.eng.bo| 1730433979093 |      11007 |       1768 |       1.52
| nfvha-comp-07.oot.lab.eng.bo| 1730434678352 |      11008 |       1769 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730435328539 |      11009 |       1770 |       0.76
| nfvha-comp-07.oot.lab.eng.bo| 1730435388469 |      11010 |       1771 |       0.55
| nfvha-comp-07.oot.lab.eng.bo| 1730435718741 |      11011 |       1772 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730435848975 |      11012 |       1773 |       0.81
| nfvha-comp-07.oot.lab.eng.bo| 1730436658879 |      11013 |       1774 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730437118905 |      11014 |       1775 |       0.58
| nfvha-comp-07.oot.lab.eng.bo| 1730437128931 |      11015 |       1776 |       0.51
| nfvha-comp-07.oot.lab.eng.bo| 1730437139081 |      11016 |       1777 |       0.55
| nfvha-comp-07.oot.lab.eng.bo| 1730438129352 |      11017 |       1778 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730439129393 |      11018 |       1779 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730439669359 |      11019 |       1780 |       0.51
| nfvha-comp-07.oot.lab.eng.bo| 1730440469658 |      11020 |       1781 |       0.72
| nfvha-comp-07.oot.lab.eng.bo| 1730440759685 |      11021 |       1782 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730441089844 |      11022 |       1783 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730441909820 |      11023 |       1784 |       0.54
| nfvha-comp-07.oot.lab.eng.bo| 1730442270084 |      11024 |       1785 |       0.72
| nfvha-comp-07.oot.lab.eng.bo| 1730443010790 |      11025 |       1786 |       1.34
| nfvha-comp-07.oot.lab.eng.bo| 1730443480232 |      11026 |       1787 |       0.66
| nfvha-comp-07.oot.lab.eng.bo| 1730444000331 |      11027 |       1788 |       0.66
| nfvha-comp-07.oot.lab.eng.bo| 1730444160425 |      11028 |       1789 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730444550618 |      11029 |       1790 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730444820912 |      11030 |       1791 |       0.74
| nfvha-comp-07.oot.lab.eng.bo| 1730445240945 |      11031 |       1792 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730445861115 |      11032 |       1793 |       0.71
| nfvha-comp-07.oot.lab.eng.bo| 1730446781142 |      11033 |       1794 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730446821291 |      11034 |       1795 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730447261280 |      11035 |       1796 |       0.56
| nfvha-comp-07.oot.lab.eng.bo| 1730448211425 |      11036 |       1797 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730448361551 |      11037 |       1798 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730448501629 |      11038 |       1799 |       0.56
| nfvha-comp-07.oot.lab.eng.bo| 1730449131879 |      11039 |       1800 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730449911909 |      11040 |       1801 |       0.60
| nfvha-comp-07.oot.lab.eng.bo| 1730450512099 |      11041 |       1802 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730451292295 |      11042 |       1803 |       0.78
| nfvha-comp-07.oot.lab.eng.bo| 1730451822426 |      11043 |       1804 |       0.81
| nfvha-comp-07.oot.lab.eng.bo| 1730452612503 |      11044 |       1805 |       0.79
| nfvha-comp-07.oot.lab.eng.bo| 1730453222587 |      11045 |       1806 |       0.74
| nfvha-comp-07.oot.lab.eng.bo| 1730453242558 |      11046 |       1807 |       0.57
| nfvha-comp-07.oot.lab.eng.bo| 1730453632690 |      11047 |       1808 |       0.56
| nfvha-comp-07.oot.lab.eng.bo| 1730453752811 |      11048 |       1809 |       0.55
| nfvha-comp-07.oot.lab.eng.bo| 1730454353078 |      11049 |       1810 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730455033578 |      11050 |       1811 |       1.10
| nfvha-comp-07.oot.lab.eng.bo| 1730455493265 |      11051 |       1812 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730455853208 |      11052 |       1813 |       0.50
| nfvha-comp-07.oot.lab.eng.bo| 1730455983498 |      11053 |       1814 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730456773450 |      11054 |       1815 |       0.57
| nfvha-comp-07.oot.lab.eng.bo| 1730457123677 |      11055 |       1816 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730457963677 |      11056 |       1817 |       0.57
| nfvha-comp-07.oot.lab.eng.bo| 1730458173922 |      11057 |       1818 |       0.71
| nfvha-comp-07.oot.lab.eng.bo| 1730458293957 |      11058 |       1819 |       0.61
| nfvha-comp-07.oot.lab.eng.bo| 1730458924456 |      11059 |       1820 |       1.02
| nfvha-comp-07.oot.lab.eng.bo| 1730459034328 |      11060 |       1821 |       0.78
| nfvha-comp-07.oot.lab.eng.bo| 1730459134131 |      11061 |       1822 |       0.47
| nfvha-comp-07.oot.lab.eng.bo| 1730459474425 |      11062 |       1823 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730459604478 |      11063 |       1824 |       0.54
| nfvha-comp-07.oot.lab.eng.bo| 1730459674656 |      11064 |       1825 |       0.58
| nfvha-comp-07.oot.lab.eng.bo| 1730459985289 |      11065 |       1826 |       1.11
| nfvha-comp-07.oot.lab.eng.bo| 1730460294974 |      11066 |       1827 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730461205189 |      11067 |       1828 |       0.74
| nfvha-comp-07.oot.lab.eng.bo| 1730461905087 |      11068 |       1829 |       0.58
| nfvha-comp-07.oot.lab.eng.bo| 1730462545480 |      11069 |       1830 |       0.87
| nfvha-comp-07.oot.lab.eng.bo| 1730463175346 |      11070 |       1831 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730463395570 |      11071 |       1832 |       0.72
| nfvha-comp-07.oot.lab.eng.bo| 1730463565576 |      11072 |       1833 |       0.60
| nfvha-comp-07.oot.lab.eng.bo| 1730464095674 |      11073 |       1834 |       0.61
| nfvha-comp-07.oot.lab.eng.bo| 1730464215741 |      11074 |       1835 |       0.56
| nfvha-comp-07.oot.lab.eng.bo| 1730464565819 |      11075 |       1836 |       0.55
| nfvha-comp-07.oot.lab.eng.bo| 1730465076221 |      11076 |       1837 |       0.82
| nfvha-comp-07.oot.lab.eng.bo| 1730465776259 |      11077 |       1838 |       0.75
| nfvha-comp-07.oot.lab.eng.bo| 1730466776272 |      11078 |       1839 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730466896383 |      11079 |       1840 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730467646530 |      11080 |       1841 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730468146725 |      11081 |       1842 |       0.78
| nfvha-comp-07.oot.lab.eng.bo| 1730468676856 |      11082 |       1843 |       0.81
| nfvha-comp-07.oot.lab.eng.bo| 1730468737157 |      11083 |       1844 |       0.97
| nfvha-comp-07.oot.lab.eng.bo| 1730468866935 |      11084 |       1845 |       0.61
| nfvha-comp-07.oot.lab.eng.bo| 1730468927605 |      11085 |       1846 |       1.15
| nfvha-comp-07.oot.lab.eng.bo| 1730469667453 |      11086 |       1847 |       0.88
| nfvha-comp-07.oot.lab.eng.bo| 1730470597344 |      11087 |       1848 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730470647530 |      11088 |       1849 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730471177743 |      11089 |       1850 |       0.84
| nfvha-comp-07.oot.lab.eng.bo| 1730472140498 |      11090 |       1851 |       3.53
| nfvha-comp-07.oot.lab.eng.bo| 1730472867768 |      11091 |       1852 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730473537736 |      11092 |       1853 |       0.55
| nfvha-comp-07.oot.lab.eng.bo| 1730473547877 |      11093 |       1854 |       0.55
| nfvha-comp-07.oot.lab.eng.bo| 1730474498313 |      11094 |       1855 |       0.87
| nfvha-comp-07.oot.lab.eng.bo| 1730474928136 |      11095 |       1856 |       0.58
| nfvha-comp-07.oot.lab.eng.bo| 1730475178461 |      11096 |       1857 |       0.79
| nfvha-comp-07.oot.lab.eng.bo| 1730475628448 |      11097 |       1858 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730476308515 |      11098 |       1859 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730477018998 |      11099 |       1860 |       1.00
| nfvha-comp-07.oot.lab.eng.bo| 1730477929059 |      11100 |       1861 |       0.80
| nfvha-comp-07.oot.lab.eng.bo| 1730478849065 |      11101 |       1862 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730479249198 |      11102 |       1863 |       0.75
| nfvha-comp-07.oot.lab.eng.bo| 1730480149309 |      11103 |       1864 |       0.77
| nfvha-comp-07.oot.lab.eng.bo| 1730481139493 |      11104 |       1865 |       0.81
| nfvha-comp-07.oot.lab.eng.bo| 1730481449453 |      11105 |       1866 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730482109611 |      11106 |       1867 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730482229720 |      11107 |       1868 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730483039857 |      11108 |       1869 |       0.72
| nfvha-comp-07.oot.lab.eng.bo| 1730483379935 |      11109 |       1870 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730484330088 |      11110 |       1871 |       0.76
| nfvha-comp-07.oot.lab.eng.bo| 1730485140226 |      11111 |       1872 |       0.77
| nfvha-comp-07.oot.lab.eng.bo| 1730485830413 |      11112 |       1873 |       0.84
| nfvha-comp-07.oot.lab.eng.bo| 1730486510399 |      11113 |       1874 |       0.71
| nfvha-comp-07.oot.lab.eng.bo| 1730486610424 |      11114 |       1875 |       0.60
| nfvha-comp-07.oot.lab.eng.bo| 1730487490557 |      11115 |       1876 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730487990655 |      11116 |       1877 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730488350746 |      11117 |       1878 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730488671068 |      11118 |       1879 |       0.83
| nfvha-comp-07.oot.lab.eng.bo| 1730488711036 |      11119 |       1880 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730488741792 |      11120 |       1881 |       1.28
| nfvha-comp-07.oot.lab.eng.bo| 1730489341318 |      11121 |       1882 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730490071364 |      11122 |       1883 |       0.57
| nfvha-comp-07.oot.lab.eng.bo| 1730490081814 |      11123 |       1884 |       0.88
| nfvha-comp-07.oot.lab.eng.bo| 1730490971571 |      11124 |       1885 |       0.59
| nfvha-comp-07.oot.lab.eng.bo| 1730491971725 |      11125 |       1886 |       0.66
| nfvha-comp-07.oot.lab.eng.bo| 1730492431912 |      11126 |       1887 |       0.77
| nfvha-comp-07.oot.lab.eng.bo| 1730493151868 |      11127 |       1888 |       0.58
| nfvha-comp-07.oot.lab.eng.bo| 1730493542138 |      11128 |       1889 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730493762576 |      11129 |       1890 |       1.05
| nfvha-comp-07.oot.lab.eng.bo| 1730493892477 |      11130 |       1891 |       0.82
| nfvha-comp-07.oot.lab.eng.bo| 1730494742361 |      11131 |       1892 |       0.57
| nfvha-comp-07.oot.lab.eng.bo| 1730494962645 |      11132 |       1893 |       0.74
| nfvha-comp-07.oot.lab.eng.bo| 1730495832756 |      11133 |       1894 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730496632859 |      11134 |       1895 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730496822962 |      11135 |       1896 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730497423110 |      11136 |       1897 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730498283267 |      11137 |       1898 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730498843314 |      11138 |       1899 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730499403538 |      11139 |       1900 |       0.75
| nfvha-comp-07.oot.lab.eng.bo| 1730500303658 |      11140 |       1901 |       0.79
| nfvha-comp-07.oot.lab.eng.bo| 1730500913583 |      11141 |       1902 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730501613953 |      11142 |       1903 |       0.87
| nfvha-comp-07.oot.lab.eng.bo| 1730501813869 |      11143 |       1904 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730502534062 |      11144 |       1905 |       0.74
| nfvha-comp-07.oot.lab.eng.bo| 1730503454088 |      11145 |       1906 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730504294163 |      11146 |       1907 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730505114419 |      11147 |       1908 |       0.79
| nfvha-comp-07.oot.lab.eng.bo| 1730505774592 |      11148 |       1909 |       0.84
| nfvha-comp-07.oot.lab.eng.bo| 1730506064589 |      11149 |       1910 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730507004753 |      11150 |       1911 |       0.79
| nfvha-comp-07.oot.lab.eng.bo| 1730507624858 |      11151 |       1912 |       0.79
| nfvha-comp-07.oot.lab.eng.bo| 1730508594850 |      11152 |       1913 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730509145061 |      11153 |       1914 |       0.71
| nfvha-comp-07.oot.lab.eng.bo| 1730509815059 |      11154 |       1915 |       0.60
| nfvha-comp-07.oot.lab.eng.bo| 1730510115239 |      11155 |       1916 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730510475249 |      11156 |       1917 |       0.58
| nfvha-comp-07.oot.lab.eng.bo| 1730511095370 |      11157 |       1918 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730511685559 |      11158 |       1919 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730512165824 |      11159 |       1920 |       0.86
| nfvha-comp-07.oot.lab.eng.bo| 1730512745931 |      11160 |       1921 |       0.86
| nfvha-comp-07.oot.lab.eng.bo| 1730513596098 |      11161 |       1922 |       0.89
| nfvha-comp-07.oot.lab.eng.bo| 1730514455963 |      11162 |       1923 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730514626232 |      11163 |       1924 |       0.77
| nfvha-comp-07.oot.lab.eng.bo| 1730515326296 |      11164 |       1925 |       0.74
| nfvha-comp-07.oot.lab.eng.bo| 1730515636429 |      11165 |       1926 |       0.75
| nfvha-comp-07.oot.lab.eng.bo| 1730516276452 |      11166 |       1927 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730517136796 |      11167 |       1928 |       0.86
| nfvha-comp-07.oot.lab.eng.bo| 1730517877067 |      11168 |       1929 |       0.85
| nfvha-comp-07.oot.lab.eng.bo| 1730518696932 |      11169 |       1930 |       0.61
| nfvha-comp-07.oot.lab.eng.bo| 1730518907041 |      11170 |       1931 |       0.58
| nfvha-comp-07.oot.lab.eng.bo| 1730519587197 |      11171 |       1932 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730519957909 |      11172 |       1933 |       1.23
| nfvha-comp-07.oot.lab.eng.bo| 1730520267473 |      11173 |       1934 |       0.66
| nfvha-comp-07.oot.lab.eng.bo| 1730520377538 |      11174 |       1935 |       0.59
| nfvha-comp-07.oot.lab.eng.bo| 1730520997971 |      11175 |       1936 |       0.88
| nfvha-comp-07.oot.lab.eng.bo| 1730521877865 |      11176 |       1937 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730522678096 |      11177 |       1938 |       0.81
