|       Time |     Offset |        Seq |    latency 
| 1075323564180 |       2808 |       2808 |       0.86
| 1075324074095 |       2809 |       2809 |       0.67
| 1075324354147 |       2810 |       2810 |       0.59
| 1075324384359 |       2811 |       2811 |       0.69
| 1075324934473 |       2812 |       2812 |       0.68
| 1075325534727 |       2813 |       2813 |       0.85
| 1075326004751 |       2814 |       2814 |       0.77
| 1075326574977 |       2815 |       2815 |       0.84
| 1075327204956 |       2816 |       2816 |       0.75
| 1075327395027 |       2817 |       2817 |       0.71
| 1075327985083 |       2818 |       2818 |       0.67
| 1075328705307 |       2819 |       2819 |       0.77
| 1075329235348 |       2820 |       2820 |       0.68
| 1075329585535 |       2821 |       2821 |       0.75
| 1075329935541 |       2822 |       2822 |       0.65
| 1075329975711 |       2823 |       2823 |       0.63
| 1075330075984 |       2824 |       2824 |       0.78
| 1075330766213 |       2825 |       2825 |       0.86
| 1075331526273 |       2826 |       2826 |       0.85
| 1075332256099 |       2827 |       2827 |       0.55
| 1075332926442 |       2828 |       2828 |       0.78
| 1075333506590 |       2829 |       2829 |       0.82
| 1075333606665 |       2830 |       2830 |       0.77
| 1075333616612 |       2831 |       2831 |       0.59
| 1075333676964 |       2832 |       2832 |       0.82
| 1075333797099 |       2833 |       2833 |       0.83
| 1075334166967 |       2834 |       2834 |       0.62
| 1075334277205 |       2835 |       2835 |       0.77
| 1075334347087 |       2836 |       2836 |       0.55
| 1075335057416 |       2837 |       2837 |       0.75
| 1075335527414 |       2838 |       2838 |       0.66
| 1075336347669 |       2839 |       2839 |       0.75
| 1075336557786 |       2840 |       2840 |       0.75
| 1075336657864 |       2841 |       2841 |       0.71
| 1075337498034 |       2842 |       2842 |       0.81
| 1075338258195 |       2843 |       2843 |       0.89
| 1075338958142 |       2844 |       2844 |       0.69
| 1075339268368 |       2845 |       2845 |       0.80
| 1075339948345 |       2846 |       2846 |       0.67
| 1075340628372 |       2847 |       2847 |       0.60
| 1075341478559 |       2848 |       2848 |       0.72
| 1075342088866 |       2849 |       2849 |       0.90
| 1075342478802 |       2850 |       2850 |       0.74
| 1075342848856 |       2851 |       2851 |       0.67
| 1075343799149 |       2852 |       2852 |       0.84
| 1075344539203 |       2853 |       2853 |       0.78
| 1075344949398 |       2854 |       2854 |       0.82
| 1075345349530 |       2855 |       2855 |       0.87
| 1075346119479 |       2856 |       2856 |       0.69
| 1075346639717 |       2857 |       2857 |       0.84
| 1075347119694 |       2858 |       2858 |       0.65
| 1075347559887 |       2859 |       2859 |       0.77
| 1075347999968 |       2860 |       2860 |       0.75
| 1075348569894 |       2861 |       2861 |       0.59
| 1075349360111 |       2862 |       2862 |       0.73
| 1075349850173 |       2863 |       2863 |       0.65
| 1075349880325 |       2864 |       2864 |       0.66
| 1075350040561 |       2865 |       2865 |       0.78
| 1075350990780 |       2866 |       2866 |       0.86
| 1075351090882 |       2867 |       2867 |       0.83
| 1075351960752 |       2868 |       2868 |       0.59
| 1075352370913 |       2869 |       2869 |       0.61
| 1075352641148 |       2870 |       2870 |       0.73
| 1075352711205 |       2871 |       2871 |       0.65
| 1075353571648 |       2872 |       2872 |       0.93
| 1075353671571 |       2873 |       2873 |       0.73
| 1075353851608 |       2874 |       2874 |       0.67
| 1075354401877 |       2875 |       2875 |       0.84
| 1075355161922 |       2876 |       2876 |       0.76
| 1075355362032 |       2877 |       2877 |       0.74
| 1075355582098 |       2878 |       2878 |       0.68
| 1075356532239 |       2879 |       2879 |       0.69
| 1075357342315 |       2880 |       2880 |       0.68
| 1075357942626 |       2881 |       2881 |       0.84
| 1075358262595 |       2882 |       2882 |       0.70
| 1075358372793 |       2883 |       2883 |       0.72
| 1075359062893 |       2884 |       2884 |       0.72
| 1075359132981 |       2885 |       2885 |       0.72
| 1075359633132 |       2886 |       2886 |       0.77
| 1075360433124 |       2887 |       2887 |       0.67
| 1075361373187 |       2888 |       2888 |       0.69
| 1075362343272 |       2889 |       2889 |       0.71
| 1075362583411 |       2890 |       2890 |       0.73
| 1075363303589 |       2891 |       2891 |       0.80
| 1075364183693 |       2892 |       2892 |       0.81
| 1075364563637 |       2893 |       2893 |       0.65
| 1075365123897 |       2894 |       2894 |       0.81
| 1075366024102 |       2895 |       2895 |       0.89
| 1075366554076 |       2896 |       2896 |       0.75
| 1075367054140 |       2897 |       2897 |       0.68
| 1075368054331 |       2898 |       2898 |       0.77
| 1075368804335 |       2899 |       2899 |       0.66
| 1075369064455 |       2900 |       2900 |       0.63
| 1075369674719 |       2901 |       2901 |       0.77
| 1075369844766 |       2902 |       2902 |       0.70
| 1075369954847 |       2903 |       2903 |       0.67
| 1075370665181 |       2904 |       2904 |       0.85
| 1075371355140 |       2905 |       2905 |       0.73
| 1075372015202 |       2906 |       2906 |       0.62
| 1075372835446 |       2907 |       2907 |       0.74
| 1075373725576 |       2908 |       2908 |       0.71
| 1075373955717 |       2909 |       2909 |       0.74
| 1075374715928 |       2910 |       2910 |       0.83
| 1075374765939 |       2911 |       2911 |       0.70
| 1075374946117 |       2912 |       2912 |       0.75
| 1075375376100 |       2913 |       2913 |       0.64
| 1075375526281 |       2914 |       2914 |       0.69
| 1075375736515 |       2915 |       2915 |       0.80
| 1075376586562 |       2916 |       2916 |       0.68
| 1075377576700 |       2917 |       2917 |       0.64
| 1075377586957 |       2918 |       2918 |       0.76
| 1075377716988 |       2919 |       2919 |       0.68
| 1075378027165 |       2920 |       2920 |       0.73
| 1075378617416 |       2921 |       2921 |       0.84
| 1075379467572 |       2922 |       2922 |       0.92
| 1075379647431 |       2923 |       2923 |       0.63
| 1075380607648 |       2924 |       2924 |       0.75
| 1075381017791 |       2925 |       2925 |       0.80
| 1075381097667 |       2926 |       2926 |       0.57
| 1075381937848 |       2927 |       2927 |       0.64
| 1075382838172 |       2928 |       2928 |       0.82
| 1075383268362 |       2929 |       2929 |       0.91
| 1075383848428 |       2930 |       2930 |       0.83
| 1075384358545 |       2931 |       2931 |       0.83
| 1075384388517 |       2932 |       2932 |       0.67
| 1075384488605 |       2933 |       2933 |       0.63
| 1075385458750 |       2934 |       2934 |       0.68
| 1075385548968 |       2935 |       2935 |       0.76
| 1075386338950 |       2936 |       2936 |       0.67
| 1075387309046 |       2937 |       2937 |       0.65
| 1075387559265 |       2938 |       2938 |       0.78
| 1075387589477 |       2939 |       2939 |       0.87
| 1075387779533 |       2940 |       2940 |       0.80
| 1075388139441 |       2941 |       2941 |       0.61
| 1075388209705 |       2942 |       2942 |       0.74
| 1075388569624 |       2943 |       2943 |       0.55
| 1075388709726 |       2944 |       2944 |       0.53
| 1075388929909 |       2945 |       2945 |       0.61
| 1075389500140 |       2946 |       2946 |       0.77
| 1075390490122 |       2947 |       2947 |       0.64
| 1075391040233 |       2948 |       2948 |       0.65
| 1075391620403 |       2949 |       2949 |       0.72
| 1075391730541 |       2950 |       2950 |       0.74
| 1075392580672 |       2951 |       2951 |       0.73
| 1075393100971 |       2952 |       2952 |       0.89
| 1075393411052 |       2953 |       2953 |       0.87
| 1075393441099 |       2954 |       2954 |       0.79
| 1075393921022 |       2955 |       2955 |       0.59
| 1075394631317 |       2956 |       2956 |       0.75
| 1075395081333 |       2957 |       2957 |       0.66
| 1075395391520 |       2958 |       2958 |       0.74
| 1075396351788 |       2959 |       2959 |       0.88
| 1075396581849 |       2960 |       2960 |       0.82
| 1075396821823 |       2961 |       2961 |       0.66
| 1075397282148 |       2962 |       2962 |       0.88
| 1075397532100 |       2963 |       2963 |       0.70
| 1075397862142 |       2964 |       2964 |       0.62
| 1075398632392 |       2965 |       2965 |       0.72
| 1075399322478 |       2966 |       2966 |       0.72
| 1075399612696 |       2967 |       2967 |       0.80
| 1075400102628 |       2968 |       2968 |       0.59
| 1075401032985 |       2969 |       2969 |       0.83
| 1075401683035 |       2970 |       2970 |       0.73
| 1075402233132 |       2971 |       2971 |       0.73
| 1075402873463 |       2972 |       2972 |       0.90
| 1075403653453 |       2973 |       2973 |       0.77
| 1075403763536 |       2974 |       2974 |       0.73
| 1075404323770 |       2975 |       2975 |       0.80
| 1075404443875 |       2976 |       2976 |       0.78
| 1075405103968 |       2977 |       2977 |       0.77
| 1075405584120 |       2978 |       2978 |       0.81
| 1075406164220 |       2979 |       2979 |       0.81
| 1075407034276 |       2980 |       2980 |       0.73
| 1075408024349 |       2981 |       2981 |       0.69
| 1075408904488 |       2982 |       2982 |       0.68
| 1075409144573 |       2983 |       2983 |       0.65
| 1075409604616 |       2984 |       2984 |       0.60
| 1075410194724 |       2985 |       2985 |       0.59
| 1075410884967 |       2986 |       2986 |       0.71
| 1075411005068 |       2987 |       2987 |       0.69
| 1075411905158 |       2988 |       2988 |       0.64
| 1075412815400 |       2989 |       2989 |       0.76
| 1075413525586 |       2990 |       2990 |       0.84
| 1075414235643 |       2991 |       2991 |       0.81
| 1075414745683 |       2992 |       2992 |       0.70
| 1075414785918 |       2993 |       2993 |       0.82
| 1075415265900 |       2994 |       2994 |       0.71
| 1075415815991 |       2995 |       2995 |       0.67
| 1075416666011 |       2996 |       2996 |       0.60
| 1075416876292 |       2997 |       2997 |       0.75
| 1075417716477 |       2998 |       2998 |       0.81
| 1075418406397 |       2999 |       2999 |       0.63
| 1075418536545 |       3000 |       3000 |       0.67
| 1075419366742 |       3001 |       3001 |       0.78
| 1075419956904 |       3002 |       3002 |       0.80
| 1075420076926 |       3003 |       3003 |       0.70
| 1075421037052 |       3004 |       3004 |       0.69
| 1075421737211 |       3005 |       3005 |       0.72
| 1075422407281 |       3006 |       3006 |       0.69
| 1075422477516 |       3007 |       3007 |       0.80
| 1075423187756 |       3008 |       3008 |       0.92
| 1075423327779 |       3009 |       3009 |       0.82
| 1075423967693 |       3010 |       3010 |       0.60
| 1075424887839 |       3011 |       3011 |       0.65
| 1075425368098 |       3012 |       3012 |       0.82
| 1075426238260 |       3013 |       3013 |       0.89
| 1075426388378 |       3014 |       3014 |       0.86
| 1075427318204 |       3015 |       3015 |       0.62
| 1075427778472 |       3016 |       3016 |       0.75
| 1075427968544 |       3017 |       3017 |       0.70
| 1075428368663 |       3018 |       3018 |       0.70
| 1075428728919 |       3019 |       3019 |       0.80
| 1075428829027 |       3020 |       3020 |       0.81
| 1075428929193 |       3021 |       3021 |       0.85
| 1075428989192 |       3022 |       3022 |       0.73
| 1075429939269 |       3023 |       3023 |       0.66
| 1075430429381 |       3024 |       3024 |       0.68
| 1075430959473 |       3025 |       3025 |       0.64
| 1075431459660 |       3026 |       3026 |       0.76
| 1075432149727 |       3027 |       3027 |       0.67
| 1075432239805 |       3028 |       3028 |       0.62
| 1075432920107 |       3029 |       3029 |       0.79
| 1075433290176 |       3030 |       3030 |       0.74
| 1075433510281 |       3031 |       3031 |       0.73
| 1075434020407 |       3032 |       3032 |       0.74
| 1075434970517 |       3033 |       3033 |       0.70
| 1075435650811 |       3034 |       3034 |       0.88
| 1075436110709 |       3035 |       3035 |       0.65
| 1075437110944 |       3036 |       3036 |       0.75
| 1075437461050 |       3037 |       3037 |       0.76
| 1075437991048 |       3038 |       3038 |       0.64
| 1075438691235 |       3039 |       3039 |       0.68
| 1075439521332 |       3040 |       3040 |       0.69
| 1075440041493 |       3041 |       3041 |       0.71
| 1075441001798 |       3042 |       3042 |       0.91
| 1075441301840 |       3043 |       3043 |       0.74
| 1075442042047 |       3044 |       3044 |       0.84
